A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,Active_Fire_Area,Area,Burned,Burning,Depth,Extinguished_Fire_Area,Fire_Duration_h,HDWI,LC_Type4,MC_1h,Power,Spreading,VPD_air,Wind_Dir,Wind_Speed_10m,Wind_Speed_2m,distance,distance_1,elv,focal_pre_Power,focal_ΣMW,froude,hnd,hour,hours_elapsed_max,hours_elapsed_min,pre_Power,pre_Power_1,precipitable_water_entire_atmosphere,relative_humidity_2m_above_ground,slope,specific_humidity_2m_above_ground,temperature_2m_above_ground,upa,upg,ΣMW,ΣMW_1
0.1929104190695886,-0.0030142252979623,-0.0984236831987697,-0.0246059207996924,0.0061514801999231,-0.0629911572472126,0.0517339484813533,0.3100961168781238,-0.16,0.1537870049980776,-0.0669896193771626,0.0222068435217224,0.0935640138408304,0.0482276047673971,-0.075355632449058,0.0,-0.0984236831987697,0.0888273740868896,0.0384467512495194,0.0015378700499807,-0.0629911572472126,-0.035432525951557,-0.0553633217993079,0.186082276047674,-0.1929104190695886,0.1190926566705113,0.0711111111111111,0.292871972318339,0.0199307958477508,-0.0061514801999231,-0.0984236831987697,-0.1245674740484429,0.17279507881584,-0.186082276047674,-0.1245674740484429,-0.0177777777777777,-0.0384467512495194,0.0669896193771626,-0.0120569011918492,0.1085121107266436,-0.0842137639369473,0.1417301038062283,0.0199307958477508,0.0888273740868896,0.2214532871972318,-0.0984236831987697,-0.2844444444444444,-0.075355632449058,0.059115724721261,0.0177777777777777,-0.1034063821607074,-0.0842137639369473,-0.3188927335640138,0.2214532871972318,-0.1537870049980776,0.0271280276816609,-0.0384467512495194,-0.1190926566705113,0.0517339484813533,-0.0517339484813533,0.0177777777777777,-0.0842137639369473,0.0120569011918492,-0.1929104190695886,0,0.0,0,0,0.0,0,,0.0459594497241931,4,13.21123804344183,0.0,0,0.6688484946769093,144.76039086711046,0.8649835151171689,0.687142904409079,128,0.0,137.88906860351562,0.0,0.0,0.0,0.7816408276557922,7,,,0.0,0.0,18.468945272123467,69.81239650729643,0.1241623347316539,0.0097718982168023,19.13314299831289,31.757036209106445,3929,0.0,0.0
0.17279507881584,0.0448442906574394,-0.1417301038062283,-0.0325413302575932,0.0030142252979623,0.035432525951557,0.1085121107266436,0.3278123798539023,-0.0797231833910034,0.0448442906574394,-0.0325413302575932,-0.0415840061514801,0.0888273740868896,0.0553633217993079,-0.075355632449058,-0.0120569011918492,-0.075355632449058,0.1085121107266436,0.0415840061514801,-0.035432525951557,0.0415840061514801,0.0415840061514801,-0.1301653210303729,0.1998615916955017,-0.1998615916955017,0.1085121107266436,0.1085121107266436,0.2679584775086506,0.035432525951557,-0.0049826989619377,-0.1245674740484429,-0.1034063821607074,0.1417301038062283,-0.1929104190695886,-0.17279507881584,0.0222068435217224,-0.1245674740484429,0.0797231833910034,-0.0517339484813533,0.1085121107266436,-0.0629911572472126,0.0842137639369473,-0.0199307958477508,0.0935640138408304,0.1663360246059207,-0.0888273740868896,-0.2441522491349481,-0.0888273740868896,-0.01039600153787,0.01039600153787,-0.0797231833910034,-0.0629911572472126,-0.3100961168781238,0.2679584775086506,-0.16,0.0448442906574394,-0.0246059207996924,-0.0711111111111111,0.0246059207996924,-0.059115724721261,0.0553633217993079,-0.0448442906574394,0.035432525951557,-0.292871972318339,0,0.0,0,0,0.0,0,2.0,0.2840800831617269,4,8.613272363636362,0.0,0,1.7539340919778257,44.163362539420206,2.0388641105641945,1.6196736494321962,5,0.0,450.5261840820313,0.0,0.0,0.0,6.210939407348633,2,472.0,470.0,0.0,0.0,26.494419736033457,45.47031270311663,0.3003133181452803,0.0095639523935436,25.256922007007688,1.435066819190979,177,0.0,0.0
0.0797231833910034,0.16,-0.0177777777777777,0.0482276047673971,-0.0384467512495194,0.1358861976163014,0.16,0.3460207612456747,-0.1034063821607074,0.0553633217993079,-0.0553633217993079,-0.0935640138408304,-0.0517339484813533,0.0984236831987697,-0.0888273740868896,-0.0384467512495194,-0.1034063821607074,0.186082276047674,0.0199307958477508,-0.0888273740868896,0.0325413302575932,0.0088581314878892,-0.2069357939254133,0.2288965782391388,-0.1358861976163014,0.1476970396001538,0.0517339484813533,0.1417301038062283,-0.059115724721261,-0.0797231833910034,-0.1663360246059207,-0.0935640138408304,0.0984236831987697,-0.2141330257593233,-0.1190926566705113,0.0935640138408304,0.0061514801999231,0.0138408304498269,-0.0888273740868896,0.1793771626297577,-0.1245674740484429,0.0888273740868896,-0.0797231833910034,0.1190926566705113,0.1537870049980776,-0.0935640138408304,-0.2141330257593233,-0.1137408688965782,-0.0415840061514801,0.0157477893118031,-0.0177777777777777,0.0199307958477508,-0.2364628988850442,0.2761399461745483,-0.0246059207996924,0.0415840061514801,-0.0517339484813533,0.0448442906574394,0.0271280276816609,-0.0246059207996924,0.0888273740868896,-0.0517339484813533,0.0935640138408304,-0.2844444444444444,0,0.0,0,0,0.0,0,,1.1301885918464414,4,6.619516041734774,0.0,0,3.4328687477153403,353.1211545363888,4.144331480686659,3.2922569282574816,90,0.0,345.18048095703125,0.0,0.0,0.0,8.211712837219238,17,,,0.0,0.0,47.33227633270244,34.80327730442811,0.6144141672931376,0.0120100575260074,33.81793063650178,3.189635992050171,392,0.0,0.0
0.17279507881584,0.0157477893118031,-0.0797231833910034,-0.0517339484813533,0.0177777777777777,-0.0711111111111111,0.0711111111111111,0.3100961168781238,-0.1358861976163014,0.1137408688965782,-0.0842137639369473,-0.0157477893118031,0.0935640138408304,0.0271280276816609,-0.0711111111111111,0.0157477893118031,-0.1476970396001538,0.075355632449058,0.0553633217993079,-0.0271280276816609,-0.0297731641676278,-0.0138408304498269,-0.0325413302575932,0.17279507881584,-0.1998615916955017,0.075355632449058,0.0669896193771626,0.2761399461745483,0.0049826989619377,-0.0022145328719723,-0.1034063821607074,-0.1301653210303729,0.1793771626297577,-0.1663360246059207,-0.1417301038062283,-0.0415840061514801,-0.0199307958477508,0.0246059207996924,-0.0669896193771626,0.1034063821607074,-0.1137408688965782,0.1476970396001538,-0.0061514801999231,0.1034063821607074,0.2364628988850442,-0.0888273740868896,-0.2844444444444444,-0.0797231833910034,0.0517339484813533,0.0120569011918492,-0.0711111111111111,-0.0935640138408304,-0.3188927335640138,0.2214532871972318,-0.1998615916955017,0.0246059207996924,-0.0049826989619377,-0.0935640138408304,0.035432525951557,-0.0669896193771626,-0.0157477893118031,-0.1085121107266436,-0.0120569011918492,-0.2364628988850442,0,0.0,0,0,0.0,0,70.0,0.5130041490265882,4,5.472458726425642,0.0,0,3.577214668969847,156.4672683094668,1.8052470297466097,1.434088240430707,41,0.0,270.546875,0.0,0.0,0.0,7.293360710144043,21,589.0,519.0,0.0,0.0,27.94048344245637,27.661302275206012,0.7275113776403885,0.0087734185976577,32.696886975834246,0.4373871982097626,55,0.0,0.0
0.16,-0.0448442906574394,-0.1301653210303729,-0.0935640138408304,0.0039369473279507,-0.1190926566705113,0.0222068435217224,0.3014225297962323,-0.1793771626297577,0.1793771626297577,-0.059115724721261,0.0482276047673971,0.0888273740868896,0.0669896193771626,-0.075355632449058,-0.0074432910419069,-0.1034063821607074,0.0448442906574394,0.0711111111111111,-0.0049826989619377,-0.0246059207996924,-0.059115724721261,0.0482276047673971,0.17279507881584,-0.1663360246059207,0.1137408688965782,0.0553633217993079,0.2761399461745483,0.0177777777777777,-0.0088581314878892,-0.0199307958477508,-0.16,0.16,-0.2214532871972318,-0.1301653210303729,-0.0711111111111111,-0.0448442906574394,0.0517339484813533,0.0177777777777777,0.0711111111111111,-0.0888273740868896,0.1417301038062283,0.0517339484813533,0.0842137639369473,0.2214532871972318,-0.1245674740484429,-0.2519646289888504,-0.0711111111111111,0.0669896193771626,-0.0271280276816609,-0.0629911572472126,-0.0797231833910034,-0.2844444444444444,0.2141330257593233,-0.1663360246059207,0.0669896193771626,-0.059115724721261,-0.1190926566705113,0.0797231833910034,-0.0482276047673971,0.0984236831987697,-0.16,-0.0049826989619377,-0.1929104190695886,0,0.0,0,0,0.0,0,,0.3494054766908789,4,8.71327817296195,0.0,0,1.512895815356399,203.3593228091789,2.907243785522144,2.309514463218791,4,0.0,234.5289001464844,0.0,0.0,0.0,3.2593748569488525,13,,,0.0,0.0,29.271535967928425,45.67775226566214,0.1244091924433818,0.0080858684513853,22.85641046591854,1.099898338317871,136,0.0,0.0
0.16,-0.01039600153787,-0.0935640138408304,-0.0842137639369473,0.0074432910419069,-0.1301653210303729,0.0271280276816609,0.2844444444444444,-0.16,0.1793771626297577,-0.0711111111111111,0.0384467512495194,0.075355632449058,0.0629911572472126,-0.075355632449058,-0.0074432910419069,-0.1245674740484429,0.0415840061514801,0.0517339484813533,-0.0030142252979623,-0.0222068435217224,-0.0384467512495194,0.0517339484813533,0.17279507881584,-0.16,0.1085121107266436,0.059115724721261,0.2679584775086506,0.0022145328719723,-0.0157477893118031,-0.0199307958477508,-0.1476970396001538,0.17279507881584,-0.2069357939254133,-0.1476970396001538,-0.0842137639369473,-0.0157477893118031,0.0415840061514801,-0.0088581314878892,0.0517339484813533,-0.1190926566705113,0.1417301038062283,0.0482276047673971,0.0711111111111111,0.2441522491349481,-0.1301653210303729,-0.2519646289888504,-0.0842137639369473,0.075355632449058,-0.0138408304498269,-0.0711111111111111,-0.1190926566705113,-0.3014225297962323,0.2288965782391388,-0.16,0.0711111111111111,-0.0517339484813533,-0.1190926566705113,0.0629911572472126,-0.075355632449058,0.075355632449058,-0.17279507881584,0.0246059207996924,-0.1793771626297577,0,0.0,0,0,0.0,0,,3.548938499475837,4,3.669950502504455,0.0,0,6.373958077584517,341.5195357249778,7.008902767564184,5.567872358552988,50,0.0,204.755859375,0.0,0.0,0.0,10.539063453674316,16,,,0.0,0.0,29.394957940372574,18.1136516804161,0.5040961504284112,0.0091642111836103,41.01527512103149,0.2288652807474136,29,0.0,0.0
0.2069357939254133,0.0074432910419069,-0.1245674740484429,-0.0271280276816609,0.0297731641676278,-0.0271280276816609,0.0669896193771626,0.3100961168781238,-0.1137408688965782,0.0984236831987697,-0.0246059207996924,-0.0022145328719723,0.1085121107266436,0.0415840061514801,-0.0842137639369473,-0.0157477893118031,-0.0842137639369473,0.1137408688965782,0.0415840061514801,-0.035432525951557,-0.0157477893118031,-0.0039369473279507,-0.1034063821607074,0.1998615916955017,-0.2141330257593233,0.0984236831987697,0.0842137639369473,0.3014225297962323,0.0482276047673971,-0.0325413302575932,-0.1301653210303729,-0.1358861976163014,0.17279507881584,-0.1793771626297577,-0.16,0.0120569011918492,-0.1137408688965782,0.0669896193771626,-0.0199307958477508,0.1034063821607074,-0.0629911572472126,0.1190926566705113,-0.0088581314878892,0.0984236831987697,0.1929104190695886,-0.0797231833910034,-0.2599000384467512,-0.0842137639369473,0.01039600153787,0.0246059207996924,-0.075355632449058,-0.0517339484813533,-0.3100961168781238,0.2364628988850442,-0.16,0.035432525951557,-0.0271280276816609,-0.1085121107266436,0.035432525951557,-0.0669896193771626,0.0482276047673971,-0.0271280276816609,0.0222068435217224,-0.2441522491349481,0,0.0,0,0,0.0,0,71.0,2.194018162177135,4,4.975978505297335,0.0,0,4.466593659185843,346.5060984734114,6.183360079978323,4.91206124753478,4,0.0,333.45001220703125,0.0,0.0,0.0,5.210155487060547,14,636.0,565.0,0.0,0.0,29.243462738956648,25.215901957441822,0.5325695384811204,0.0098468710785727,36.09748234496957,0.327554851770401,41,0.0,0.0
0.1998615916955017,0.0222068435217224,-0.0842137639369473,-0.0157477893118031,0.0049826989619377,-0.0553633217993079,0.075355632449058,0.292871972318339,-0.0935640138408304,0.1137408688965782,-0.0384467512495194,-0.0088581314878892,0.0797231833910034,0.0553633217993079,-0.0629911572472126,-0.000984236831987697,-0.1137408688965782,0.1301653210303729,0.0271280276816609,-0.0448442906574394,-0.0935640138408304,-0.0177777777777777,-0.1190926566705113,0.2141330257593233,-0.2069357939254133,0.1034063821607074,0.0415840061514801,0.2599000384467512,0.0384467512495194,-0.0199307958477508,-0.1358861976163014,-0.1301653210303729,0.16,-0.1929104190695886,-0.1190926566705113,-0.01039600153787,-0.0517339484813533,0.0517339484813533,-0.0157477893118031,0.1301653210303729,-0.0842137639369473,0.1417301038062283,-0.0157477893118031,0.075355632449058,0.2069357939254133,-0.1085121107266436,-0.3014225297962323,-0.0935640138408304,0.0482276047673971,0.0482276047673971,-0.0888273740868896,-0.0669896193771626,-0.3188927335640138,0.2214532871972318,-0.1793771626297577,0.0246059207996924,-0.01039600153787,-0.1358861976163014,0.0271280276816609,-0.0669896193771626,-0.0177777777777777,-0.01039600153787,-0.0061514801999231,-0.2288965782391388,0,0.0,0,0,0.0,0,235.0,0.2215098437691724,4,10.929646605735964,0.0,0,0.8807386690529238,194.76273535440689,3.1659695294639048,2.5150461942061257,10,0.0,268.21209716796875,0.0,0.0,0.0,2.391012191772461,10,829.0,594.0,0.0,0.0,30.92268610509232,59.29981397060549,0.1601429597049166,0.0081631355942095,18.755056498292987,0.5299573540687561,66,0.0,0.0
0.1998615916955017,0.0039369473279507,-0.0984236831987697,-0.059115724721261,0.0138408304498269,-0.0325413302575932,0.0448442906574394,0.3100961168781238,-0.1537870049980776,0.1417301038062283,-0.0669896193771626,0.0271280276816609,0.1034063821607074,0.0517339484813533,-0.075355632449058,0.0177777777777777,-0.0797231833910034,0.0984236831987697,0.0415840061514801,-0.0157477893118031,-0.0384467512495194,-0.035432525951557,-0.0384467512495194,0.186082276047674,-0.2141330257593233,0.1190926566705113,0.0711111111111111,0.3100961168781238,0.0297731641676278,-0.0246059207996924,-0.0842137639369473,-0.1137408688965782,0.1998615916955017,-0.1998615916955017,-0.1137408688965782,-0.0177777777777777,-0.0448442906574394,0.0669896193771626,-0.0088581314878892,0.1034063821607074,-0.0711111111111111,0.1190926566705113,-0.0005536332179930795,0.1034063821607074,0.2141330257593233,-0.0888273740868896,-0.2844444444444444,-0.0669896193771626,0.0297731641676278,-6.151480199923106e-05,-0.1085121107266436,-0.0629911572472126,-0.3188927335640138,0.2214532871972318,-0.1476970396001538,0.0325413302575932,-0.0199307958477508,-0.1085121107266436,0.0448442906574394,-0.0415840061514801,0.0482276047673971,-0.0669896193771626,-0.0030142252979623,-0.2141330257593233,0,0.0,0,0,0.0,0,,1.9695299227326983,4,3.9971105442019432,0.0,0,4.843135502266236,347.5433879023999,5.119136710455674,4.066642202785987,185,0.0,153.39610290527344,0.0,0.0,0.0,2.2652359008789062,21,,,0.0,0.0,21.732878482516774,19.294496564581237,,0.0074914142418147,36.18386666988548,0.8942074775695801,111,0.0,0.0
0.1663360246059207,0.035432525951557,-0.0448442906574394,0.01039600153787,0.0271280276816609,-0.0415840061514801,0.1190926566705113,0.3014225297962323,-0.1358861976163014,0.1358861976163014,-0.1034063821607074,-0.0015378700499807,0.1137408688965782,0.0448442906574394,-0.035432525951557,0.0222068435217224,-0.1476970396001538,0.1137408688965782,0.0297731641676278,-0.0177777777777777,-0.0482276047673971,-0.0061514801999231,-0.1034063821607074,0.1929104190695886,-0.17279507881584,0.1137408688965782,0.0711111111111111,0.2679584775086506,0.0415840061514801,-0.0629911572472126,-0.1137408688965782,-0.1137408688965782,0.1537870049980776,-0.1663360246059207,-0.186082276047674,0.0120569011918492,-0.01039600153787,0.0384467512495194,-0.059115724721261,0.0888273740868896,-0.0842137639369473,0.1417301038062283,0.0049826989619377,0.1034063821607074,0.2679584775086506,-0.059115724721261,-0.2761399461745483,-0.0935640138408304,0.0177777777777777,0.035432525951557,-0.0984236831987697,-0.0797231833910034,-0.3188927335640138,0.2288965782391388,-0.1085121107266436,0.0384467512495194,-0.0325413302575932,-0.0935640138408304,0.0629911572472126,-0.0797231833910034,-0.0157477893118031,-0.0797231833910034,0.0482276047673971,-0.2141330257593233,0,0.0,0,0,0.0,0,3.0,0.3889402568097217,4,5.726039402083854,0.0,0,3.3508027532266684,147.72485828343108,1.4611499835738555,1.1607375469510708,90,0.0,170.21484375,0.0,0.0,0.0,4.449609279632568,21,832.0,829.0,0.0,0.0,29.069764441839943,29.063979398016627,0.1533865440677828,0.0087210396623773,31.88458220813155,0.1495350450277328,19,0.0,0.0
